0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-44.56175,83.10427,18.576408,24.451923,4.8394003,7.7167273,11.922253,7.48646,-1.6620597,5.574356,0.13093957,6.4373727,-0.49129906,5.3408175,-4.7829356,1.3367205,-1.8307068,-0.13650317,1.3901956,5.0745225,2.4960995,5.525091,-3.854409,2.7971337,-3.3858168,3.742655,-1.9185767,1.1479703,-2.7632253,2.0287092,1.8882054,2.171044,-6.219105,-2.7405753,-4.409363,-0.67402184,-1.6318711,4.7871027,1.6627959,5.297506
-66.50237,75.40967,2.2554421,15.353172,6.317716,-0.20221362,3.8171313,0.10428304,5.995611,-2.6603997,0.815649,6.082696,-2.4733315,1.1080308,-4.3964624,-3.9378126,-4.797592,2.7887828,0.078585014,7.638905,2.0472205,5.335417,2.166738,3.7576048,1.6061035,8.429797,0.004753799,4.447819,-0.78546566,0.5126481,-4.7909136,-2.280699,-2.8187535,-0.42197505,-2.967647,2.0928657,-5.3428497,-2.0575566,-2.4515445,3.72939
12.962168,87.101074,-12.184986,6.3636646,3.124439,9.487672,3.5510204,9.014065,0.9015183,13.681832,0.56878984,5.4325576,-0.6278304,4.220218,1.4403793,2.922414,1.1806024,5.625772,-3.5857913,5.233537,-1.7621114,2.6420438,-1.1138105,3.412398,-3.683371,2.4925575,-2.275543,1.1036075,-3.1173043,-0.8954466,-3.9650676,1.6733633,-2.2510037,0.6104494,-3.612666,-0.6303068,-4.2443213,0.119191244,-0.71650106,2.9936798
-61.37658,138.54924,3.057359,10.0717325,15.141961,-2.1578808,5.834745,6.1900234,-15.94545,19.912155,-13.016747,1.1994337,-7.74492,-1.213945,-1.672155,6.651742,2.764029,5.451545,-7.3989396,-2.8415112,-2.6877794,4.957893,-1.8459016,-2.1009464,-12.173273,-1.2589378,-5.4198756,-3.197894,-8.583919,6.6664324,4.6685395,11.743696,-2.4594536,-5.4914856,-2.2715886,2.2340221,-4.238317,2.198371,-3.2050629,1.8375953
-59.454212,99.72111,-24.133108,29.959196,3.9714317,5.993591,6.4408927,3.383236,-3.2290366,3.3555677,-5.690508,1.7115782,-9.377829,1.1863813,1.289982,1.7926809,4.9443717,4.9458942,-4.7266436,-4.09643,-5.608654,-3.1663291,-2.4319398,2.0183065,-3.893426,0.56126684,-3.0434432,-2.2015803,0.47578207,2.7165456,-6.1970105,-4.4207425,-2.4143198,4.2546544,0.32474503,2.5408063,-0.31892928,-2.2162812,-7.7229633,1.560301
-39.940342,95.44693,9.867324,18.01536,-0.30288485,-6.555998,2.2589517,-6.6684575,0.054045126,-2.0195181,-5.080561,4.969325,-4.133013,0.7364247,-3.4027958,3.4326377,-2.4799833,3.484205,-1.6848954,4.4701414,-2.715788,8.204245,4.2621903,2.1381764,-0.41320723,2.5933921,-5.258704,-0.99214596,-5.076347,1.7463832,-0.15726538,4.5208244,-2.0212328,-0.760833,-4.128317,0.8650585,0.93180054,1.1318818,-4.245669,2.1808643
-106.1728,87.24468,-14.899389,22.827583,-0.993158,9.157285,-2.3333423,10.197255,0.63403386,11.664142,2.843769,6.697809,-1.2517488,2.5491693,-1.2157049,-1.4556106,-5.965949,-1.1748204,-8.938259,-9.799905,-8.19248,0.4293079,-3.1715615,-4.4258485,-2.226867,-1.7786199,-4.7676687,2.0714893,-0.57891124,-4.8604646,-6.4672294,2.9076715,0.59065163,2.6651168,-2.7135725,-4.4565935,-7.3839755,-3.6782184,-2.6536217,1.004603
-0.105775945,73.49037,16.254374,19.770771,6.324008,6.825358,1.4174099,6.7746444,-5.916341,8.206901,-1.1041753,0.6365997,-1.8832985,2.9949615,1.323822,3.2522674,1.0114431,5.158548,-0.30425033,2.9953415,-0.99091375,3.2784376,-2.8315406,4.324512,-0.7146481,2.3470023,1.5520544,3.35967,-1.1912037,5.233,-0.13901918,2.5038943,-2.226788,2.1473982,-3.282988,3.7086627,-0.96203166,2.1907873,-1.2885879,-1.3050661
-43.394203,102.13929,11.1852665,9.2893915,9.981364,0.88711363,11.0305805,5.130662,-2.9421563,9.783697,-2.3665073,0.35009554,1.3364463,1.3309906,-1.9728291,-1.913415,-1.7000346,2.744922,0.22555548,3.8100765,-2.1693432,-2.3659332,-3.4794436,2.7754872,-2.1714783,3.1353805,-3.5484195,2.2825077,-1.2249308,0.256758,-7.3237615,2.0179381,0.57986164,4.9823337,-0.9760239,-0.496257,-1.9070506,0.009728642,-3.8047645,-0.0034417026
-10.111157,90.51382,1.973127,20.62347,6.4830236,7.959017,9.064569,8.230109,-0.6067771,8.59399,-1.9733645,6.6007786,1.5633633,5.540947,-0.11627013,2.2423193,-1.6465342,1.7197813,-2.2317266,2.8882236,-0.07456881,2.1470869,-2.3907146,2.0616,-1.0824176,2.6060498,-0.49181265,3.4369938,0.041705396,2.7592173,-0.046985947,4.312084,-0.20319733,1.2944173,-2.3569512,1.6598763,-1.4701569,-0.4138555,-0.82649213,2.9793732
-156.2751,133.59436,-2.1740735,18.313902,11.483463,13.912392,9.729694,4.453186,14.120733,7.3734846,4.191268,-0.7047118,0.33275774,0.22829628,-3.386313,-3.195386,-6.4452953,-4.7235813,1.687452,2.3151443,-0.8996746,0.23543204,-4.5244193,-4.351356,-7.9581075,0.70718634,-3.405121,3.215499,-1.0625871,-0.5638804,-3.904942,-1.4299927,-0.9634954,-0.8644277,-2.7675514,-2.4389517,-1.8805919,-0.5133885,-4.3672485,-1.5910923
-73.89467,95.809654,-4.7200565,10.05334,4.033969,-1.5018066,6.3220305,-2.8413537,4.0504,3.9772234,-7.117701,3.2314684,-2.6401436,7.585788,1.3082033,5.554822,1.9743624,4.3654537,-0.30218035,4.6729126,-2.7845616,0.6230941,1.8493266,3.449395,-2.5003266,5.5545816,0.2606891,5.86573,0.11681061,-3.1951,-8.029974,4.977794,3.785114,4.9551554,-2.2768574,0.066847205,-3.5085278,0.07835044,-0.8258377,2.910777
-292.87286,163.19371,62.64719,7.0023026,11.426555,-4.3703322,-3.6242754,-5.76958,-28.083666,1.8531829,-18.551878,-9.724399,-13.405899,-2.8746338,-9.263601,-11.294662,-3.9806428,-0.6094787,-0.80205595,-2.9624238,3.371065,-0.5118201,-7.0785966,-2.1415105,-4.267475,-3.03309,-0.9890983,-1.049344,-6.188136,1.4507684,1.2568088,4.4130673,-1.8074888,-5.051703,-7.4322467,-0.8277407,-3.137199,3.5991426,-0.8171026,1.8174152
-117.91942,160.37381,-0.03605233,15.8512,2.2702255,8.342613,3.6224084,5.6308255,-1.4569106,-5.7209907,-11.357253,-1.7240871,2.6006427,5.3558316,-5.848897,0.35180905,-2.73326,-5.1137323,-6.581706,-0.7419959,-5.0143347,-4.4995995,-5.3073354,0.5068158,-4.547227,1.0850669,-2.7498615,-0.2695613,0.6708548,-0.97906864,-4.7873044,-2.7750525,-3.5479088,-0.4217324,-2.572014,1.7905551,-0.017285809,0.9629379,-3.2520385,-2.983328
-123.79797,99.84835,-2.540179,10.307162,5.5971117,7.367414,7.6709714,6.9498568,4.689236,9.307857,-0.55682683,0.39078987,0.36908913,5.2348466,-1.6896294,1.4547639,-5.4119043,8.371381,0.05778598,-2.9855783,-10.955897,0.39398813,2.1305425,2.0338478,-2.8072312,1.0788543,1.0316712,-0.46060553,-9.21536,0.8933596,6.2887497,5.1229153,-6.348057,-5.594386,-0.31940418,4.285525,-2.2293015,6.448408,1.4000446,-1.8865184
-244.459,143.19334,-2.1776502,17.805193,3.9881954,-6.2863183,-10.176005,-15.36903,-2.4466126,-10.573047,-10.896355,-7.713938,-10.889966,0.38038015,-9.423275,-0.22094598,1.6831838,2.023553,0.83242226,0.12031485,-2.1978097,0.5687137,2.3853157,-2.3635864,-1.9715406,2.6518364,-0.43243647,-1.345112,-1.6713051,-0.89540875,1.2081996,-2.712862,-3.4793236,-0.54062766,1.2264372,3.6669626,-0.55745685,0.8878047,1.066281,0.18231006
-37.557884,100.812225,-6.944248,25.145441,11.259844,6.484661,-1.3827683,2.595658,-4.54207,3.555995,-9.921713,7.4996653,-8.1364355,4.375072,-6.492363,-1.5218292,-4.066407,-4.1050153,-2.8248062,-1.6004202,-7.1693153,-2.2134635,0.6307989,3.5331826,-5.6153812,-2.1821911,-9.9276905,-1.7515242,-3.7011676,2.1773796,-4.0517883,-5.033958,-7.3770003,1.5631634,-1.9828554,1.9714943,-2.6137145,-1.6642368,-7.778865,-5.5972877
-22.140749,97.780396,17.846571,10.974994,3.7256756,16.192858,-2.3702717,12.567227,-1.7697613,8.911892,1.7794145,7.9483843,-1.1115481,-0.6050046,2.2040043,3.1411579,0.43168914,2.9018874,-1.9974964,-1.2842102,-1.4495926,3.9719565,0.6331507,2.938494,0.03298587,2.0851083,0.4602072,2.7530315,-2.024328,2.1555471,2.6188776,6.010722,2.9525785,2.2859094,-3.4778082,-0.9235948,-1.8927503,1.6876136,-0.84696954,1.4329431
-213.27016,135.98453,-16.157402,10.271684,3.1029327,-3.4489162,-3.2301881,0.20158719,-6.3410487,4.011279,-8.755798,-7.3905115,-1.6744366,1.1342045,0.33670923,-1.9504975,-6.7367134,-1.3059067,-1.0992509,1.5212708,0.28824633,0.06764006,1.1645967,3.9463625,-3.0239835,-1.302343,-1.4969306,-1.1744616,-1.7314615,6.0942435,5.421348,0.6325842,-6.397976,-3.613382,0.34022093,1.6282009,2.0251844,3.8801427,0.20729607,-0.28630865
-185.36137,130.37837,-1.8337218,19.584854,8.910305,6.207496,1.0505018,2.6480045,-4.524068,-1.6422793,-5.450198,-5.472732,-3.007231,0.23523495,1.5446643,2.1764104,-3.7339098,-2.3330045,-0.08608628,4.2915335,1.7830013,1.3176676,-1.7926314,-0.8619217,-0.59000784,1.8932996,-0.8556167,-1.4503657,-1.9187152,2.4061513,1.7243396,-1.2225987,-6.6778164,-5.4745803,-3.805371,-1.0675988,-0.54426134,1.8867226,-0.46539256,-0.5945454
-53.347767,101.52474,5.0839634,28.482283,8.301524,8.6465,3.2494972,3.459617,0.6482253,-1.6790153,-0.9723175,-0.15061231,-5.165144,2.9745257,3.3929975,6.1989694,2.587133,2.6727962,-1.5292523,5.797638,-0.75648326,1.2343359,-3.2326078,-1.1615334,-3.617826,4.480178,-3.0428247,0.25339663,-2.1303165,3.8153265,0.7824028,-2.0157244,-7.981542,-1.3330362,-3.559378,1.3001913,-0.7429796,1.2722169,-1.7295911,-1.4869884
-22.80014,74.9537,-1.3475163,20.476734,10.893629,8.5382595,5.467511,6.999941,4.372271,10.71291,-1.2620723,5.631066,-1.1524329,5.5408726,-4.834647,1.5070719,-0.19285937,3.2416239,2.1997554,4.755295,-1.7693166,0.3572763,-2.5171156,0.33878317,-0.37620002,2.060412,-3.7041178,2.0456927,-4.5312214,-0.96037155,-4.3708076,0.558789,-2.4112318,-0.5007042,-4.2058077,0.8043661,-2.052196,1.4246415,-1.727392,3.5011263
-162.70407,87.407135,-10.200446,15.804959,-3.5843549,2.159913,1.9344153,0.7265739,0.072434664,1.914339,1.4724196,4.0778556,0.1919702,3.6241996,0.5676813,2.0027525,-0.448553,4.4790306,-1.6026427,0.7014228,-3.0847166,3.3187172,1.1236254,4.4586477,2.6966064,3.990107,-0.8959926,1.9633291,-4.596337,0.8472964,-3.337767,-1.0855887,-3.3781104,1.9006131,-0.43839148,2.0091522,-1.2449871,0.13319118,-0.9777475,0.30221987
-26.983255,92.29563,-0.8945692,13.030318,0.22068018,5.5140567,-5.418866,0.23643042,-3.0078266,-4.2092876,-4.20562,-0.17092195,-9.566124,-5.7190495,-10.234176,-6.588805,-10.932678,-2.0017102,-5.176245,-0.6990629,-5.3580437,-0.5669431,-7.9998345,0.41772455,-3.5933328,-0.8622263,-5.178826,-0.12042892,-5.500466,0.21862502,-2.3922298,-2.9169488,-7.9255557,-0.6925257,-3.0362623,3.7346947,0.14551294,4.896617,-1.4741532,0.67432344
-162.23886,133.74384,17.815716,17.25407,11.517258,-6.9274554,11.932218,-6.3002653,-1.1045876,10.451594,-12.827399,4.907671,-9.71357,3.9485312,0.32891148,4.1143985,1.4350404,3.37104,-1.2715487,4.7500415,-2.8201282,0.7247507,-5.221437,-2.6174643,-8.486071,-2.8272324,-9.856873,-3.6022816,-1.6321704,-0.11327303,-6.4161325,-3.2753265,-4.9613104,0.44445467,-2.9403896,-1.9621311,-4.97739,-3.834975,-4.423244,0.48844355
-62.170406,119.238174,-2.8315065,15.135594,6.216723,14.851862,-10.277492,13.44153,-4.7370486,4.4848304,-3.689423,3.3260677,-5.504851,-6.3036895,-2.3281074,-1.5398903,-6.175048,-2.1844919,-3.2613134,-3.5859704,-5.542546,1.0154171,-2.0431862,-0.47617736,-3.007848,-0.23384222,-2.1250443,-2.8846378,-4.273575,-0.29286334,1.0078169,2.2357578,-1.8818462,-2.3297825,-6.1123157,-4.7742424,-5.19614,0.018561346,-2.8122344,-1.9421258
-88.10866,84.67453,3.0856864,17.046825,4.871773,-2.8644612,7.6483364,-11.48951,8.706933,-0.49356535,-6.2207537,-0.8848322,-5.2600684,4.2713933,-7.303689,-3.6716177,-2.526016,-2.094557,-8.61949,-1.0044541,-6.649409,-6.27521,-3.7808216,0.29858753,-0.9313624,5.017883,-1.3382239,2.0905902,-0.43759075,-2.9270518,-9.107772,-2.1923606,1.1110767,8.751062,0.90456766,1.651604,-3.7682037,-0.13691407,-3.5117142,-2.3752902
-53.54841,98.638336,8.970321,24.748808,2.1989107,13.385297,1.3825978,4.3579874,3.8359387,4.423087,0.046346832,0.14335139,-0.9357708,-0.43305928,-1.3184552,-1.3087085,1.8233947,6.0824723,-2.492775,5.9357142,-2.6381562,7.135208,0.5454478,5.964673,-1.2631407,2.5774295,-0.31563723,3.8549314,0.9941038,-1.8711531,-4.8036847,3.6449552,-0.77624387,2.014966,-3.5935283,-0.07621478,-2.1684222,0.36098483,-3.4434285,1.137723
-92.242004,93.086334,-3.4763448,7.3761096,-11.35144,-18.26115,-7.479272,-18.949732,-14.638533,-10.269332,-21.172655,-10.651176,-12.319049,-8.883502,-12.72297,-7.4413166,-9.194836,-5.259275,-1.6318462,-6.6411047,-9.524044,-9.239204,-8.487493,0.56782764,-3.5797918,4.7859416,-3.7613225,-1.3399394,-8.910073,-4.21206,-4.4209723,-0.08241,-7.2131424,-4.464112,-4.9435606,-0.020016555,-1.4801445,2.0004141,-3.5659146,2.554313
-162.75725,145.65355,1.6190114,16.405922,3.201698,-6.181626,-9.263974,-12.971762,-13.059085,-4.006533,-4.464045,-2.3261688,-12.063021,-8.985686,-5.1977973,-7.313773,-6.4525843,-5.4642396,-5.8416247,-5.234723,-3.9763765,4.1378994,-2.482804,-2.4143806,-3.6887329,-2.7135186,-4.269045,7.397809,0.5149274,0.69412196,-5.733146,-0.49966115,1.0687573,2.788305,-3.879809,-5.178063,-8.607881,-5.2578254,-2.9033985,1.055082
21.831923,89.372894,5.8586817,14.33131,7.9316654,17.476248,-1.8261912,13.637512,-1.4567962,5.174913,3.3626595,10.592647,0.37386006,7.3842154,-1.4381899,1.4638673,-6.327608,4.6874943,-1.3499255,6.537785,7.2438035,6.7834263,2.69947,1.5824585,-3.3661249,1.0823125,0.020018946,3.5232,-2.1154873,0.8307862,-1.3319266,4.482864,-0.5500281,-1.6284647,-3.7128294,0.7881698,-1.6487353,-0.95875764,-1.1947242,8.219187
-72.02909,152.98833,5.506391,24.938457,5.959313,1.2219414,7.3480477,-1.2742728,0.71275777,-1.8127786,-9.194246,-0.352548,-13.279823,7.028668,-8.332912,1.1669205,-3.3110895,-0.64757687,-6.897211,0.13381846,-6.3900833,2.000457,-2.110171,3.5369399,-0.13740087,2.1232915,0.99897885,1.8296235,-0.48083687,2.1123157,1.0051796,2.8253648,0.6167337,4.2178655,-3.0082245,0.99215066,-4.2468667,-2.2932456,-3.2269292,-0.68951446
27.491083,72.96909,2.5933173,16.176071,14.398408,10.657166,-1.4398235,0.19769071,9.911179,-0.9917236,1.8742412,3.0091965,-4.507679,1.319288,-3.5833638,0.90028846,-1.7229178,5.387178,-0.40445107,1.2308881,-2.8463242,4.3374166,2.0000396,5.3801627,-0.6233136,-0.74405235,-6.5966163,2.9976988,-1.2623793,3.2912219,-7.0503325,-3.5966558,-3.0223563,1.5569093,-2.8717241,-0.18518028,-3.005664,1.4259211,-4.6723137,-3.7121818
-16.55123,77.27141,-12.13863,7.8424973,-2.1003525,7.254128,2.9358978,8.103418,-3.4111788,8.507151,-0.9416276,0.5453557,0.05113251,2.9681265,0.78718084,2.313412,-2.6496022,2.595028,-4.819851,3.7247837,-0.76451,2.481707,-1.5462741,3.963151,-2.6058683,1.4982922,-1.1570508,2.6777859,-0.35718518,0.7077582,-3.1898277,1.5880282,-2.2789495,-0.08521944,-2.728739,-0.273018,-4.2337794,0.4265608,-0.35614073,3.387803
-242.5952,122.220474,24.604107,54.922325,22.076065,13.445528,10.121731,6.448102,1.7000899,2.4654799,-0.22614492,-2.2945318,-0.9449921,3.4118624,-1.0468065,0.65005106,-0.3217833,-0.25759348,-1.7997406,-1.4626765,-4.0949645,0.2690247,-3.7549093,-2.192979,-3.4229603,-1.8721509,-1.4910613,-0.29169384,-4.029654,-1.6634719,0.50395215,3.7690659,1.1700622,0.44287023,-1.2952058,-1.6123985,-3.636945,-2.321314,-5.34197,-3.241868
-80.843895,117.202156,-9.023767,0.70578474,3.1108022,8.475765,0.17511429,6.19566,0.5219045,5.9810266,5.657734,3.2097085,-0.71286243,5.26552,-0.27459416,3.0087194,-1.0118684,4.4662614,-1.157022,3.5129747,-2.516049,1.010759,-2.9032018,1.5305071,-3.3200076,2.524462,-2.6920857,-0.48757,-1.5718043,3.4911766,1.0766283,2.2885518,-1.1884534,3.4428632,0.43179742,4.72352,0.8244407,2.106266,-2.5848677,-1.3658854
-31.260963,103.59939,-11.502346,17.647339,8.014814,1.1097754,10.564839,-2.318008,-2.375713,2.0170784,-11.485972,3.1463923,-2.8657875,8.669493,0.62919897,0.7798453,2.6084619,1.6937457,-1.2441118,2.586747,-3.3601973,-2.580035,-3.9714558,-1.1915249,-3.1572785,6.39996,-5.413319,-1.0001819,-5.074486,3.3640506,-2.1743712,-1.2359328,-5.396195,-0.4250528,-3.327554,0.9229228,-2.8374324,0.77589756,-2.5018227,0.5503738
-79.57785,123.7229,4.764968,29.402151,9.512952,5.5454087,6.516885,-1.6208761,-5.655502,11.229088,-11.253871,6.662266,-4.244356,-1.754299,-2.0552895,-3.7821069,-0.5360697,-1.011214,-6.2121716,3.5803475,-4.1635556,-0.07129778,0.9800503,4.338997,5.803777,8.428442,0.36420098,-0.95954025,-5.325087,-1.5378523,1.4926398,2.0094252,1.1984302,-3.4980042,-3.0774205,0.4660281,-1.0316069,0.68233883,-3.6104748,-2.2981842
-48.33901,109.8736,8.862805,28.774282,3.5741587,7.3628244,4.145141,5.7627854,0.22523354,3.3143284,-6.092375,2.9971604,-4.7178655,5.1922235,-4.061774,1.4723601,-6.81117,-1.457416,-4.6225886,-1.6870828,-8.489406,-2.9598913,-5.206529,-1.2994833,-1.9432709,1.1159106,-1.0621583,4.4821496,-1.4826585,-0.24630813,-4.3158717,0.480044,-2.2384784,0.7715808,-4.2523026,-1.4421914,-5.866115,-1.6372489,-3.0227916,-0.40772754
-91.3788,154.01135,-30.232538,36.502144,1.4728507,10.666695,-0.56073433,3.619353,-1.4261568,0.31882158,-1.9923354,-0.6313202,-5.686427,-2.6809876,-5.840917,0.29169366,-2.3475115,1.0545145,1.0990705,6.9541397,3.6004128,0.39263877,-2.8261476,-2.6153083,-3.9367824,1.1046355,0.24749738,2.7604883,-4.2704964,-6.8823457,-5.999575,3.0229826,1.2510337,0.39656588,-3.0352068,-1.2955401,0.06452078,1.3660727,1.1757923,4.4572587
-19.1472,76.83646,7.0516415,11.829334,3.4568415,7.02162,-0.30071452,1.1553766,-1.1832048,6.1955504,-8.082053,4.287695,-5.6068625,7.9800544,-1.7085283,3.6029627,0.94317603,1.741458,-1.9017648,3.0098166,-1.4468187,-1.497483,-4.099457,-0.17751758,-6.7054806,0.11221769,-0.38316426,3.6882362,2.1576884,5.250262,0.45894456,3.4997444,-0.9913733,2.379347,-1.5334868,2.467897,-1.3743267,0.6890688,-0.47913072,3.158804
-156.29472,90.12635,30.777111,27.889944,20.730526,2.211625,15.449094,9.864056,1.3788505,11.07769,-3.774223,1.5782331,-0.117680915,0.8669606,-4.401753,0.10133836,-2.4204366,0.4879135,-1.5825533,-0.38834837,1.9097018,4.7156897,4.5139685,5.458287,-0.01821028,1.3932438,-3.7379475,-0.27341384,-3.4512024,-4.3347545,-6.9096823,-0.051062975,-2.2755163,1.2692038,-4.5252047,-1.4523435,-3.7437406,-0.41822156,-5.0252323,-1.261855
-34.319588,78.8858,4.8164425,25.959051,3.7466373,9.429109,0.93326175,1.8061558,7.8363423,2.811256,0.23236011,4.5543485,-2.9326842,1.5964932,-2.7108326,-1.8773289,-4.8749604,-0.8439811,-4.007894,2.093016,-3.4152174,3.3368309,-0.66385955,0.7948727,-4.9941835,-0.61135054,-3.3435667,0.20038554,-4.8667297,-3.0356796,-6.6440635,0.7441528,-1.4332346,-0.3588787,-2.7032332,-0.9527146,-3.5405848,-0.52303815,-5.2811923,0.2448841
-14.982643,74.10577,17.661833,12.1767,6.878861,14.590275,2.3246062,9.607598,0.95335174,8.805567,0.5397223,4.665534,0.118451275,7.4270744,0.053401902,4.4184203,-1.9150856,2.8723629,-2.443834,2.7124205,-3.5813015,0.40700686,-4.916799,1.7745802,-1.6652842,4.1499524,4.474978,5.972406,0.2862956,2.456172,-2.1040497,2.0736797,-0.4351133,1.802212,-3.2485235,1.0186642,-2.8667173,2.9812624,-0.6967811,1.2721663
-69.03164,115.09819,10.806027,6.846831,3.6292505,-4.3291235,1.5378892,-10.058106,-3.1213117,-1.0575569,-11.792434,-6.2893157,-9.31217,-5.304849,-9.522465,-2.3420777,-7.269585,-1.7233914,-4.127372,-0.5503988,-3.678624,-4.112872,-3.707064,0.2245318,-5.168558,-2.8551326,-7.0427427,-5.0652223,-5.1848416,-2.6202974,-3.4718525,-1.0706645,-4.408131,0.17062964,-1.3932548,3.1521456,0.26698393,1.6449187,-1.5573826,2.2544918
-22.945591,70.833694,-1.2976583,31.580915,4.6354723,9.32322,-1.7302446,9.540642,-2.1568274,4.888117,1.5637589,4.8720856,-2.497305,4.7541184,-0.6300234,5.2614036,-2.1914036,3.989102,-1.8945967,0.13161696,-0.7964155,1.4717134,-3.924679,-0.5044232,-2.5339007,0.066213414,-2.7861373,2.360227,-1.9997417,1.335639,-2.1342196,1.8188462,-0.06402215,0.76398844,-2.8477376,1.6204544,-2.184279,1.9777987,-1.025869,1.2563707
-37.633774,81.905525,12.813102,22.319342,4.732852,5.27951,5.1747556,7.98202,4.4611487,9.549921,-2.2096555,6.6008844,1.0663863,7.520173,1.5608749,5.576414,0.9381008,4.6088667,3.5063179,8.584505,0.5507584,2.5456524,-0.0411044,4.783103,0.4817214,1.1681406,-0.286706,1.8285676,-0.6282193,1.0389612,-3.2936692,0.15521896,0.3062647,1.5089802,-2.2280335,2.108182,-0.1317165,4.6368504,0.036979724,3.0136838
-90.64913,101.413795,30.892824,18.85248,14.260621,12.269082,5.5594573,4.0129676,-0.45251095,8.012206,2.2070062,4.281342,-2.438386,1.2914001,0.37791848,0.9968599,0.37581584,0.4574127,2.19245,3.4094222,-2.1805947,2.2335742,-0.6933429,2.2178364,0.9155608,2.4791148,-0.46909425,1.4846528,0.18869151,5.8326783,4.4195557,2.4980738,-4.1698804,2.2291448,-1.2861087,4.2259912,-0.7311475,5.3656197,-0.19994143,0.1215533
-82.79958,90.658066,-5.1970673,11.762204,5.3263474,4.174508,-9.814493,4.4324236,-11.505337,0.16880678,-1.6079905,4.2726274,-9.019426,2.3639557,-6.1740065,-1.6515357,-11.405493,-5.5945783,-4.316114,-0.78365374,-3.9785755,4.4528985,3.016221,2.8879402,-0.30368194,3.4737692,-1.7244854,1.6457642,-4.0365753,-2.2556627,-7.6675787,0.87959945,-2.8919694,0.62278575,-4.2318068,-2.2111,-4.7988744,-1.638198,-3.3318639,1.3562512
-117.847824,180.55579,-44.659714,40.972588,3.7752435,1.246899,6.8359466,2.2322767,-3.9042768,2.7845795,-6.2810006,1.0628296,1.6823671,-2.5033207,0.7218345,2.444488,-1.106812,3.108038,-0.59307134,-2.5734692,-2.176127,-1.1989218,-2.47193,-0.99689066,-3.0210626,-1.5370272,-1.6900874,-3.76161,-2.5795963,2.0912616,3.9354625,1.92782,0.55164653,0.006893129,2.0456293,3.414434,0.31509677,1.4294387,4.808976,0.5038686
-9.834055,58.111,14.084056,16.462446,4.1112375,10.122518,-1.8046268,6.157497,0.54618645,6.246388,0.097856954,3.2383173,-1.5317988,3.196923,-1.4449625,4.0475507,-0.9403084,5.0060577,1.3988566,1.9282873,-2.2565265,1.1371489,-2.4871624,4.3944926,1.1256695,5.6965327,-0.18523167,2.888948,-2.4188812,1.0688413,-1.0634583,2.1488066,-1.1242838,1.7411965,-1.5959623,2.3417976,-1.2696959,2.029196,-1.1284903,2.0082307
-132.53403,111.98044,23.258104,28.086386,8.533923,7.0391326,4.270647,8.480623,-0.8941661,6.737312,-0.9163887,4.8720055,-3.3612845,2.448543,-0.7940306,0.5540197,-3.9142914,-0.6318641,-6.6079617,-3.640226,-3.1807048,-1.2661402,-2.6631,2.8253415,0.4811725,3.381166,-0.7937188,0.3681598,0.40829897,3.3320346,0.32442883,2.269324,-0.7553612,2.9625466,-0.25721833,1.737708,-1.7653252,-1.6595105,-6.423354,-1.3187244
-67.29466,83.87338,7.817474,9.572505,-1.594342,7.9110312,2.7909703,-3.5289993,-1.0554672,4.283763,-8.825124,8.631164,0.30361578,10.249565,1.5101043,4.0568347,3.855128,4.5880566,1.7842854,5.1041865,0.03693353,1.9572077,-0.62702155,6.389218,0.51802,5.354522,-0.17919956,4.8459806,2.3471057,2.1702724,-6.4360104,0.67981005,1.8799475,7.707682,1.7011334,3.7980804,0.3621031,1.604276,-0.39003378,0.57814443
-313.46475,161.86131,3.9745502,26.20406,14.647888,-3.3962882,6.6583004,0.08185194,-6.2018604,1.4411384,-0.34269762,2.5863159,-0.263256,2.5746677,3.3673728,3.5532916,-0.5990949,-2.987448,-1.8659465,-0.82906836,-4.675961,-10.76124,-10.7232275,-2.3041167,-2.0457563,-0.41028994,-0.81623274,-2.82413,-6.201692,-3.9239244,0.8696635,0.9972813,-3.8393815,-1.7181934,-3.7799268,-3.771847,-0.32843754,1.6013272,-1.3520738,-4.5185075
-78.91869,95.32653,13.644676,23.936834,9.834441,5.5509405,5.3218036,1.1934999,3.725029,0.05204921,-3.0612967,0.6592421,-4.170605,2.4233358,-4.546376,2.5910966,-1.1574374,3.0713055,-2.7839468,5.297706,-1.8783228,4.7781,0.78619313,2.7677662,-1.9707867,4.082108,-1.0039202,2.386473,-3.7154415,-0.097176224,0.06309443,5.3065243,0.44049597,-0.45319054,-3.8635676,0.22502057,-0.43423533,1.7606406,-2.1178253,0.2001099
-43.77872,81.850624,5.560748,7.9847345,4.893447,8.812002,5.7147584,11.3300905,6.832295,6.3372273,-3.7239614,6.190498,-4.1285596,2.1425595,-3.408971,5.41165,-0.17749605,0.59575635,-1.5716494,-0.9465417,-2.6678927,5.893578,1.9902285,0.6393386,-5.006785,-1.7412941,-7.093796,-0.62943846,-3.221174,0.9150378,-4.6330547,-0.94468856,-2.673407,0.7697311,-3.7818747,-1.7616495,-2.4213746,-1.1354431,-5.9371386,-0.10947001
